Person ID,Age,Gender,Undergraduate Major,Undergraduate GPA,Years of Work Experience,Current Job Title,Annual Salary (Before MBA),Has Management Experience,GRE/GMAT Score,Undergrad University Ranking,MBA Funding Source,Desired Post-MBA Role,Expected Post-MBA Salary,Location Preference (Post-MBA),Reason for MBA,Online vs. On-Campus MBA,Decided to Pursue MBA?,Salary Difference,Percent of Life Worked
188,31,Female,Engineering,3.8,7,Engineer,73339,Yes,565,420,Scholarship,Marketing Director,102926,International,Career Growth,Online,Yes,29587,0.225806452
189,33,Female,Economics,2.16,2,Analyst,50887,No,694,353,Loan,Finance Manager,154484,Domestic,Entrepreneurship,Online,Yes,103597,0.060606061
190,24,Male,Science,3.68,2,Consultant,31527,No,679,63,Employer,Consultant,66346,Domestic,Entrepreneurship,Online,Yes,34819,0.083333333
191,33,Female,Arts,3.66,1,Consultant,47069,No,734,36,Employer,Marketing Director,157384,Domestic,Networking,On-Campus,Yes,110315,0.03030303
192,27,Female,Engineering,2.64,0,Entrepreneur,105193,No,468,441,Scholarship,Marketing Director,154084,International,Career Growth,On-Campus,Yes,48891,0
193,31,Male,Business,2.6,2,Consultant,46348,Yes,747,472,Employer,Finance Manager,107493,International,Networking,On-Campus,No,61145,0.064516129
194,23,Male,Arts,2.61,9,Engineer,61999,Yes,498,345,Scholarship,Consultant,116426,Domestic,Skill Enhancement,Online,No,54427,0.391304348
195,26,Male,Business,3.62,6,Engineer,51593,No,523,279,Loan,Marketing Director,118911,International,Career Growth,Online,No,67318,0.230769231
196,32,Male,Science,3.66,8,Consultant,42428,No,617,438,Employer,Marketing Director,187931,International,Entrepreneurship,Online,No,145503,0.25
197,22,Female,Engineering,2.66,8,Engineer,112789,No,446,63,Self-funded,Finance Manager,73985,International,Networking,Online,No,-38804,0.363636364
198,30,Male,Science,3.19,5,Analyst,98613,Yes,755,214,Self-funded,Marketing Director,96066,International,Networking,On-Campus,No,-2547,0.166666667
199,33,Other,Science,2.28,5,Manager,58389,Yes,339,33,Loan,Startup Founder,117303,International,Entrepreneurship,On-Campus,Yes,58914,0.151515152
200,34,Female,Science,2.94,4,Entrepreneur,30904,Yes,563,175,Scholarship,Consultant,150981,International,Networking,Online,Yes,120077,0.117647059
201,29,Female,Science,4,1,Manager,43651,No,345,19,Loan,Consultant,136810,International,Skill Enhancement,On-Campus,Yes,93159,0.034482759
202,25,Female,Business,2.32,6,Engineer,96778,No,539,418,Self-funded,Finance Manager,122963,Domestic,Skill Enhancement,Online,Yes,26185,0.24
203,26,Male,Economics,3.9,0,Entrepreneur,73586,No,368,279,Scholarship,Marketing Director,109006,International,Skill Enhancement,Online,No,35420,0
204,32,Male,Business,3.65,5,Manager,98247,No,298,110,Employer,Startup Founder,167345,Domestic,Networking,On-Campus,Yes,69098,0.15625
205,32,Male,Arts,3.94,3,Manager,31294,Yes,773,474,Scholarship,Startup Founder,95641,Domestic,Career Growth,Online,Yes,64347,0.09375
206,32,Female,Science,2.36,2,Engineer,68705,Yes,503,86,Scholarship,Startup Founder,138502,International,Skill Enhancement,On-Campus,Yes,69797,0.0625
207,32,Male,Arts,2.43,0,Entrepreneur,97092,Yes,399,451,Loan,Marketing Director,83907,Domestic,Skill Enhancement,Online,Yes,-13185,0
208,24,Female,Business,2.03,5,Entrepreneur,57136,No,718,4,Loan,Executive,148475,Domestic,Career Growth,Online,Yes,91339,0.208333333
209,34,Male,Science,3.45,6,Manager,112656,No,561,97,Scholarship,Finance Manager,111872,Domestic,Networking,On-Campus,Yes,-784,0.176470588
210,34,Male,Business,3.29,0,Entrepreneur,79930,No,699,459,Self-funded,Executive,61176,International,Skill Enhancement,On-Campus,No,-18754,0
211,31,Male,Science,2.36,0,Entrepreneur,68293,No,451,84,Employer,Finance Manager,186968,Domestic,Skill Enhancement,Online,Yes,118675,0
212,30,Female,Business,3.58,6,Analyst,70293,No,623,242,Employer,Consultant,123845,Domestic,Skill Enhancement,On-Campus,Yes,53552,0.2
213,27,Female,Engineering,2.6,5,Engineer,42375,No,638,128,Scholarship,Consultant,152585,Domestic,Career Growth,On-Campus,Yes,110210,0.185185185
214,32,Male,Economics,2.27,6,Engineer,60064,No,711,96,Self-funded,Marketing Director,136714,International,Entrepreneurship,Online,Yes,76650,0.1875
215,29,Female,Economics,2.85,7,Analyst,100320,Yes,654,181,Loan,Finance Manager,70910,Domestic,Entrepreneurship,On-Campus,Yes,-29410,0.24137931
216,27,Male,Science,2.18,7,Manager,87152,No,255,112,Loan,Executive,193904,International,Networking,Online,Yes,106752,0.259259259
217,34,Other,Engineering,2.53,8,Consultant,102330,No,288,399,Self-funded,Consultant,170655,Domestic,Entrepreneurship,Online,Yes,68325,0.235294118
218,21,Female,Arts,2.74,8,Manager,61682,No,401,473,Self-funded,Marketing Director,121111,Domestic,Networking,Online,No,59429,0.380952381
219,21,Male,Engineering,3.7,6,Analyst,101233,Yes,290,121,Loan,Consultant,87634,International,Career Growth,Online,No,-13599,0.285714286
220,29,Female,Science,3.59,8,Entrepreneur,98383,Yes,368,273,Loan,Executive,124557,International,Skill Enhancement,On-Campus,Yes,26174,0.275862069
221,31,Male,Engineering,2.89,5,Analyst,99647,No,572,406,Loan,Finance Manager,145414,International,Career Growth,On-Campus,Yes,45767,0.161290323
222,34,Other,Arts,3.45,8,Engineer,56991,Yes,482,418,Loan,Startup Founder,144055,Domestic,Skill Enhancement,On-Campus,Yes,87064,0.235294118
223,29,Male,Science,3.14,1,Entrepreneur,52778,No,287,417,Employer,Consultant,152131,Domestic,Career Growth,On-Campus,Yes,99353,0.034482759
224,24,Female,Economics,2.68,1,Manager,108617,Yes,533,25,Self-funded,Finance Manager,130561,Domestic,Networking,On-Campus,No,21944,0.041666667
225,33,Male,Engineering,3.45,5,Entrepreneur,75415,No,500,14,Scholarship,Consultant,157547,Domestic,Skill Enhancement,On-Campus,Yes,82132,0.151515152
226,29,Female,Economics,3.37,2,Engineer,103958,Yes,401,110,Loan,Finance Manager,145128,International,Skill Enhancement,Online,Yes,41170,0.068965517
227,23,Female,Economics,3.24,1,Analyst,60537,No,617,306,Self-funded,Executive,193383,Domestic,Career Growth,On-Campus,Yes,132846,0.043478261
228,27,Female,Business,3.24,7,Manager,86572,Yes,320,30,Loan,Startup Founder,176352,Domestic,Entrepreneurship,On-Campus,No,89780,0.259259259
229,26,Female,Arts,3.37,6,Consultant,70887,No,464,470,Scholarship,Consultant,89961,Domestic,Career Growth,Online,Yes,19074,0.230769231
230,28,Female,Engineering,2.77,7,Consultant,92051,Yes,464,22,Employer,Marketing Director,140196,International,Entrepreneurship,On-Campus,Yes,48145,0.25
231,31,Male,Economics,3.74,5,Analyst,69517,Yes,501,339,Self-funded,Marketing Director,148341,International,Networking,On-Campus,Yes,78824,0.161290323
232,29,Male,Economics,2.32,8,Manager,41656,No,299,102,Loan,Consultant,180751,Domestic,Career Growth,Online,Yes,139095,0.275862069
233,34,Male,Arts,3.77,8,Manager,96054,Yes,604,260,Scholarship,Finance Manager,183209,Domestic,Skill Enhancement,On-Campus,Yes,87155,0.235294118
234,25,Other,Economics,2.68,1,Entrepreneur,105840,No,266,72,Self-funded,Finance Manager,188254,International,Skill Enhancement,Online,No,82414,0.04
235,21,Male,Economics,2.25,9,Analyst,40458,Yes,624,301,Employer,Consultant,104994,International,Networking,Online,No,64536,0.428571429
236,23,Female,Economics,3.2,4,Entrepreneur,66619,No,480,116,Self-funded,Finance Manager,95050,Domestic,Entrepreneurship,Online,Yes,28431,0.173913043
237,30,Female,Economics,2.75,8,Analyst,67772,No,348,256,Scholarship,Consultant,166232,International,Entrepreneurship,Online,No,98460,0.266666667
238,32,Male,Business,3.63,2,Engineer,55609,No,664,487,Employer,Executive,161613,International,Networking,On-Campus,Yes,106004,0.0625
239,28,Male,Business,2.86,4,Analyst,104493,No,330,330,Employer,Startup Founder,110877,Domestic,Skill Enhancement,On-Campus,Yes,6384,0.142857143
240,31,Male,Science,3.34,7,Entrepreneur,111575,No,472,114,Scholarship,Finance Manager,95152,Domestic,Networking,Online,Yes,-16423,0.225806452
241,26,Male,Engineering,2.62,1,Manager,108754,No,579,28,Loan,Startup Founder,82595,International,Entrepreneurship,On-Campus,No,-26159,0.038461538
242,28,Male,Arts,2.42,5,Analyst,117972,Yes,581,182,Employer,Executive,177257,International,Networking,On-Campus,Yes,59285,0.178571429
243,29,Male,Science,2.78,3,Manager,70975,No,367,186,Loan,Marketing Director,125796,Domestic,Skill Enhancement,On-Campus,Yes,54821,0.103448276
244,24,Female,Business,3.21,5,Engineer,110416,No,779,341,Scholarship,Executive,181972,International,Entrepreneurship,Online,Yes,71556,0.208333333
245,21,Other,Business,3.31,2,Consultant,86244,Yes,364,321,Employer,Executive,169381,International,Entrepreneurship,On-Campus,Yes,83137,0.095238095
246,34,Male,Business,3.16,5,Consultant,105298,No,454,251,Scholarship,Finance Manager,119124,Domestic,Career Growth,On-Campus,No,13826,0.147058824
247,21,Male,Science,3.98,6,Entrepreneur,93670,Yes,690,421,Loan,Marketing Director,167664,Domestic,Skill Enhancement,Online,Yes,73994,0.285714286
248,30,Male,Business,3.38,9,Analyst,76181,No,624,182,Employer,Startup Founder,177342,Domestic,Career Growth,On-Campus,No,101161,0.3
249,24,Female,Science,3.86,2,Engineer,67195,No,567,354,Scholarship,Marketing Director,85296,Domestic,Career Growth,Online,No,18101,0.083333333
250,32,Female,Business,2.24,4,Engineer,62846,No,637,395,Employer,Executive,103063,Domestic,Entrepreneurship,On-Campus,No,40217,0.125
251,34,Male,Economics,2.12,7,Manager,57664,No,551,144,Self-funded,Marketing Director,169948,International,Entrepreneurship,On-Campus,Yes,112284,0.205882353
252,27,Male,Economics,2.62,1,Entrepreneur,80970,Yes,328,487,Scholarship,Finance Manager,98654,Domestic,Skill Enhancement,On-Campus,No,17684,0.037037037
253,22,Female,Engineering,2.27,6,Engineer,39236,Yes,731,206,Scholarship,Finance Manager,134237,Domestic,Networking,Online,Yes,95001,0.272727273
254,23,Female,Business,3.05,0,Analyst,110794,Yes,442,252,Scholarship,Executive,114691,International,Career Growth,Online,No,3897,0
255,21,Male,Engineering,3.04,6,Engineer,105339,Yes,511,449,Loan,Consultant,76570,Domestic,Career Growth,On-Campus,No,-28769,0.285714286
256,25,Female,Science,3.15,0,Consultant,95967,No,376,351,Self-funded,Marketing Director,138724,Domestic,Entrepreneurship,On-Campus,No,42757,0
257,21,Male,Engineering,3.49,3,Entrepreneur,57179,No,432,172,Self-funded,Startup Founder,108100,International,Skill Enhancement,Online,No,50921,0.142857143
258,28,Male,Business,3.94,3,Manager,43336,No,711,171,Scholarship,Executive,140588,Domestic,Skill Enhancement,On-Campus,Yes,97252,0.107142857
259,21,Female,Science,3.76,4,Analyst,110174,Yes,409,241,Loan,Consultant,110465,Domestic,Entrepreneurship,On-Campus,Yes,291,0.19047619
260,31,Female,Science,2.24,1,Consultant,94790,No,700,460,Loan,Marketing Director,112387,International,Career Growth,On-Campus,Yes,17597,0.032258065
261,21,Male,Economics,2.68,5,Engineer,76897,Yes,359,411,Scholarship,Consultant,196229,Domestic,Networking,Online,Yes,119332,0.238095238
262,22,Female,Science,2.51,5,Entrepreneur,78192,No,329,337,Scholarship,Executive,180031,International,Networking,Online,No,101839,0.227272727
263,22,Male,Science,2.35,7,Entrepreneur,83502,Yes,672,242,Loan,Marketing Director,84715,Domestic,Entrepreneurship,Online,Yes,1213,0.318181818
264,32,Female,Engineering,3.09,9,Analyst,71231,No,474,80,Loan,Consultant,67114,International,Skill Enhancement,Online,No,-4117,0.28125
265,26,Male,Science,3.11,0,Manager,58283,No,766,257,Employer,Consultant,91930,International,Networking,Online,Yes,33647,0
266,27,Female,Arts,2.45,3,Consultant,77102,No,476,247,Self-funded,Finance Manager,168873,Domestic,Networking,Online,Yes,91771,0.111111111
267,25,Female,Economics,3.42,1,Manager,67199,Yes,656,30,Scholarship,Executive,108781,International,Networking,Online,Yes,41582,0.04
268,21,Male,Economics,3.47,7,Analyst,71717,Yes,723,123,Loan,Startup Founder,153093,Domestic,Networking,Online,Yes,81376,0.333333333
269,21,Female,Science,2.04,3,Analyst,99839,No,423,192,Loan,Executive,70255,Domestic,Networking,Online,No,-29584,0.142857143
270,23,Female,Engineering,2.79,7,Consultant,71073,No,640,421,Self-funded,Executive,101477,International,Networking,On-Campus,No,30404,0.304347826
271,34,Female,Economics,3.78,1,Entrepreneur,117071,No,354,407,Self-funded,Finance Manager,183108,International,Entrepreneurship,On-Campus,Yes,66037,0.029411765
272,22,Male,Economics,3.04,3,Entrepreneur,94252,No,311,27,Employer,Startup Founder,157400,Domestic,Skill Enhancement,On-Campus,Yes,63148,0.136363636
273,25,Female,Arts,2.7,8,Consultant,35016,Yes,256,357,Scholarship,Finance Manager,113170,Domestic,Entrepreneurship,Online,No,78154,0.32
274,32,Female,Science,2.51,4,Manager,64730,Yes,776,80,Self-funded,Executive,87594,Domestic,Networking,On-Campus,Yes,22864,0.125
275,30,Male,Economics,2.49,5,Consultant,93643,Yes,374,88,Scholarship,Consultant,123534,International,Skill Enhancement,Online,Yes,29891,0.166666667
276,26,Other,Economics,2.2,9,Entrepreneur,33065,No,781,156,Self-funded,Consultant,111558,Domestic,Skill Enhancement,On-Campus,No,78493,0.346153846
277,27,Male,Economics,3.63,8,Manager,66716,No,617,414,Scholarship,Executive,161919,International,Networking,Online,Yes,95203,0.296296296
278,24,Male,Economics,2.17,8,Engineer,37106,No,559,474,Employer,Marketing Director,129060,International,Career Growth,Online,Yes,91954,0.333333333
279,27,Female,Engineering,2.58,6,Manager,93326,No,683,88,Scholarship,Executive,91336,Domestic,Career Growth,Online,No,-1990,0.222222222
280,31,Female,Business,2.09,1,Entrepreneur,77456,Yes,682,351,Scholarship,Executive,115664,Domestic,Entrepreneurship,On-Campus,No,38208,0.032258065
281,28,Female,Arts,3.56,6,Analyst,47312,No,508,217,Loan,Marketing Director,166278,Domestic,Career Growth,On-Campus,No,118966,0.214285714
282,31,Male,Engineering,2.08,8,Manager,68190,No,697,179,Scholarship,Marketing Director,97883,International,Skill Enhancement,Online,Yes,29693,0.258064516
283,21,Other,Arts,2.62,1,Manager,108965,No,496,130,Loan,Finance Manager,106990,International,Entrepreneurship,Online,No,-1975,0.047619048
284,26,Male,Economics,3.15,6,Analyst,73042,Yes,685,253,Self-funded,Consultant,62137,Domestic,Entrepreneurship,On-Campus,Yes,-10905,0.230769231
285,28,Male,Arts,2.82,6,Entrepreneur,98451,Yes,286,71,Loan,Marketing Director,101642,Domestic,Career Growth,Online,Yes,3191,0.214285714
286,25,Male,Science,2.56,2,Engineer,55919,No,309,368,Loan,Executive,167305,Domestic,Networking,On-Campus,Yes,111386,0.08
287,24,Female,Science,2.55,5,Engineer,91657,No,681,87,Loan,Startup Founder,169756,International,Entrepreneurship,Online,Yes,78099,0.208333333
288,22,Female,Business,3.6,7,Consultant,117307,No,663,349,Self-funded,Startup Founder,125860,Domestic,Networking,Online,No,8553,0.318181818
289,26,Female,Business,3.95,9,Engineer,44199,No,465,35,Scholarship,Finance Manager,136382,International,Networking,Online,Yes,92183,0.346153846
290,26,Female,Arts,2.7,7,Engineer,73051,Yes,387,94,Scholarship,Startup Founder,97101,Domestic,Networking,On-Campus,No,24050,0.269230769
291,31,Male,Engineering,2.08,2,Manager,39389,Yes,576,413,Self-funded,Consultant,106512,International,Networking,Online,No,67123,0.064516129
292,21,Female,Engineering,2.07,5,Consultant,91194,Yes,251,415,Scholarship,Executive,147304,Domestic,Networking,On-Campus,No,56110,0.238095238
293,29,Male,Economics,3.52,1,Engineer,39048,Yes,745,370,Scholarship,Startup Founder,177632,International,Career Growth,Online,No,138584,0.034482759
294,32,Male,Engineering,3.1,1,Manager,89322,Yes,717,426,Employer,Consultant,185498,International,Career Growth,Online,Yes,96176,0.03125
295,31,Male,Business,3.57,7,Consultant,61546,Yes,475,194,Scholarship,Startup Founder,129850,Domestic,Skill Enhancement,Online,No,68304,0.225806452
296,26,Female,Engineering,3.39,9,Manager,94417,Yes,488,435,Employer,Executive,163076,Domestic,Networking,Online,Yes,68659,0.346153846
297,33,Female,Economics,3.82,4,Analyst,83652,Yes,423,335,Scholarship,Finance Manager,98398,Domestic,Entrepreneurship,Online,No,14746,0.121212121
298,23,Female,Science,3.77,4,Entrepreneur,53249,Yes,622,16,Self-funded,Consultant,147006,Domestic,Career Growth,Online,Yes,93757,0.173913043
299,24,Male,Engineering,3.58,3,Entrepreneur,94199,No,418,8,Scholarship,Marketing Director,94354,Domestic,Networking,Online,No,155,0.125
300,32,Male,Engineering,2.95,9,Entrepreneur,46179,No,253,317,Scholarship,Marketing Director,71319,Domestic,Networking,Online,Yes,25140,0.28125
301,31,Female,Business,2.62,3,Engineer,30845,Yes,641,92,Employer,Startup Founder,82350,Domestic,Networking,On-Campus,Yes,51505,0.096774194
302,24,Male,Arts,3.01,7,Entrepreneur,69058,Yes,771,40,Loan,Marketing Director,113836,Domestic,Networking,Online,Yes,44778,0.291666667
303,23,Female,Science,3,2,Entrepreneur,48131,Yes,761,209,Loan,Consultant,60583,International,Networking,On-Campus,Yes,12452,0.086956522
304,30,Female,Arts,3.22,2,Consultant,117427,No,362,185,Scholarship,Marketing Director,139156,Domestic,Skill Enhancement,Online,No,21729,0.066666667
305,23,Male,Economics,2.37,7,Consultant,67733,Yes,351,245,Loan,Consultant,132221,International,Career Growth,Online,Yes,64488,0.304347826
306,23,Other,Economics,3.31,2,Consultant,88911,Yes,766,206,Employer,Marketing Director,99718,International,Entrepreneurship,Online,No,10807,0.086956522
307,24,Female,Arts,2.91,1,Engineer,30345,No,323,85,Scholarship,Finance Manager,133260,Domestic,Career Growth,On-Campus,No,102915,0.041666667
308,27,Male,Business,3.24,4,Entrepreneur,46539,Yes,362,434,Scholarship,Startup Founder,78469,International,Skill Enhancement,On-Campus,No,31930,0.148148148
309,24,Female,Business,2.48,2,Engineer,78715,No,329,283,Loan,Consultant,70019,International,Career Growth,On-Campus,Yes,-8696,0.083333333
310,29,Male,Business,2.87,5,Engineer,91154,No,692,341,Employer,Finance Manager,146234,Domestic,Networking,On-Campus,Yes,55080,0.172413793
311,21,Female,Science,2.42,6,Engineer,60496,No,691,160,Scholarship,Startup Founder,151397,Domestic,Networking,On-Campus,No,90901,0.285714286
312,28,Female,Economics,3.75,2,Engineer,79255,No,656,464,Loan,Finance Manager,72274,Domestic,Entrepreneurship,Online,Yes,-6981,0.071428571
313,27,Other,Economics,2.98,8,Engineer,75009,Yes,566,412,Self-funded,Marketing Director,129998,International,Networking,Online,Yes,54989,0.296296296
314,22,Female,Economics,2.45,9,Engineer,119396,No,533,380,Loan,Consultant,171489,International,Networking,On-Campus,No,52093,0.409090909
315,28,Male,Science,2.08,0,Entrepreneur,66299,Yes,395,230,Employer,Executive,192884,International,Entrepreneurship,Online,Yes,126585,0
